timestamp,sensor_idx,best_cost,x,y,z,pitch,yaw
0.12850022315979004,1,2.5752048911435144e-10,0.09863725054027696,0.29948389901073774,0.19974323116834142,-1.1329704620709515,1.0451247529689869
0.3539924621582031,1,2.5714360643671717e-10,0.09863725054027696,0.2994838994088109,0.19997612610774917,-1.1329704620709515,1.0451247529689869
0.5774495601654053,1,2.5714360643671717e-10,0.09863725054027696,0.2994838993955606,0.19762726280429505,-1.1329704620709515,1.0451247529689869
0.8018043041229248,1,2.5714360643671717e-10,0.09863725054027696,0.299483899407463,0.19940415999715266,-1.1329704620709515,1.0451247529689869
1.03125,1,2.5714360643671717e-10,0.09863725054027696,0.29948389940898995,0.19995913717603525,-1.1329704620709515,1.0451247529689869
1.2562627792358398,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887166,0.1999837118758246,-1.1329704620709515,1.0451247529689869
1.4775381088256836,1,2.571066218566066e-10,0.09863725054027696,0.29948389942295056,0.1998095609056929,-1.1329704620709515,1.0451247529689869
1.7025675773620605,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887155,0.19993665945757266,-1.1329704620709515,1.0451247529689869
1.929893970489502,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887166,0.19996875128430958,-1.1329704620709515,1.0451247529689869
2.1692912578582764,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887166,0.19947866420220917,-1.1329704620709515,1.0451247529689869
2.3987622261047363,1,2.571066218566066e-10,0.09863725054027696,0.2994838994088719,0.1999344932909083,-1.1329704620709515,1.0451247529689869
2.6225595474243164,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887166,0.1999280928822912,-1.1329704620709515,1.0451247529689869
2.8452560901641846,1,2.571066218566066e-10,0.09863725054027696,0.29948389940936493,0.1996808886442486,-1.1329704620709515,1.0451247529689869
3.065730094909668,1,2.571066218566066e-10,0.09863725054027696,0.2994838994088716,0.1996241975933949,-1.1329704620709515,1.0451247529689869
3.286956548690796,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887166,0.19995458538686545,-1.1329704620709515,1.0451247529689869
3.50901198387146,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887166,0.19993823443544062,-1.1329704620709515,1.0451247529689869
3.7452504634857178,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887166,0.1997110497171971,-1.1329704620709515,1.0451247529689869
3.9640843868255615,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887166,0.1998927142506713,-1.1329704620709515,1.0451247529689869
4.182960271835327,1,2.571066218566066e-10,0.09863725054027696,0.29948389940887166,0.19993833407553424,-1.1329704620709515,1.0451247529689869
